"active_cases","active_cases_change","cumulative_cases","cumulative_deaths","cumulative_recovered","date_active","province"
122,9,433,6,305,"03-05-2020","Saskatchewan"
154,32,467,6,307,"04-05-2020","Saskatchewan"
171,17,487,6,310,"05-05-2020","Saskatchewan"
194,23,512,6,312,"06-05-2020","Saskatchewan"
196,2,531,6,329,"07-05-2020","Saskatchewan"
203,7,544,6,335,"08-05-2020","Saskatchewan"
207,4,553,6,340,"09-05-2020","Saskatchewan"
209,2,564,6,349,"10-05-2020","Saskatchewan"
199,-10,568,6,363,"11-05-2020","Saskatchewan"
193,-6,573,6,374,"12-05-2020","Saskatchewan"
186,-7,577,6,385,"13-05-2020","Saskatchewan"
178,-8,582,6,398,"14-05-2020","Saskatchewan"
176,-2,590,6,408,"15-05-2020","Saskatchewan"
152,-24,591,6,433,"16-05-2020","Saskatchewan"
142,-10,592,6,444,"17-05-2020","Saskatchewan"
131,-11,592,6,455,"18-05-2020","Saskatchewan"
123,-8,599,6,470,"19-05-2020","Saskatchewan"
119,-4,620,7,494,"20-05-2020","Saskatchewan"
106,-13,622,7,509,"21-05-2020","Saskatchewan"
99,-7,627,7,521,"22-05-2020","Saskatchewan"
88,-11,630,7,535,"23-05-2020","Saskatchewan"
87,-1,632,7,538,"24-05-2020","Saskatchewan"
81,-6,634,7,546,"25-05-2020","Saskatchewan"
77,-4,634,8,549,"26-05-2020","Saskatchewan"
67,-10,636,10,559,"27-05-2020","Saskatchewan"
59,-8,637,10,568,"28-05-2020","Saskatchewan"
59,0,639,10,570,"29-05-2020","Saskatchewan"
53,-6,643,10,580,"30-05-2020","Saskatchewan"
51,-2,644,11,582,"31-05-2020","Saskatchewan"
46,-5,645,11,588,"01-06-2020","Saskatchewan"
32,-14,645,11,602,"02-06-2020","Saskatchewan"
33,1,646,11,602,"03-06-2020","Saskatchewan"
28,-5,647,11,608,"04-06-2020","Saskatchewan"
26,-2,648,11,611,"05-06-2020","Saskatchewan"
27,1,649,11,611,"06-06-2020","Saskatchewan"
15,-12,649,11,623,"07-06-2020","Saskatchewan"
16,1,653,13,624,"08-06-2020","Saskatchewan"
18,2,655,13,624,"09-06-2020","Saskatchewan"
20,2,657,13,624,"10-06-2020","Saskatchewan"
20,0,659,13,626,"11-06-2020","Saskatchewan"
22,2,662,13,627,"12-06-2020","Saskatchewan"
23,1,663,13,627,"13-06-2020","Saskatchewan"
23,0,664,13,628,"14-06-2020","Saskatchewan"
38,15,680,13,629,"15-06-2020","Saskatchewan"
36,-2,680,13,631,"16-06-2020","Saskatchewan"
43,7,689,13,633,"17-06-2020","Saskatchewan"
54,11,703,13,636,"18-06-2020","Saskatchewan"
62,8,711,13,636,"19-06-2020","Saskatchewan"
69,7,721,13,639,"20-06-2020","Saskatchewan"
84,15,740,13,643,"21-06-2020","Saskatchewan"
85,1,741,13,643,"22-06-2020","Saskatchewan"
97,12,752,13,642,"23-06-2020","Saskatchewan"
100,3,756,13,643,"24-06-2020","Saskatchewan"
98,-2,759,13,648,"25-06-2020","Saskatchewan"
104,6,771,13,654,"26-06-2020","Saskatchewan"
103,-1,777,13,661,"27-06-2020","Saskatchewan"
104,1,778,13,661,"28-06-2020","Saskatchewan"
87,-17,779,13,679,"29-06-2020","Saskatchewan"
88,1,785,13,684,"30-06-2020","Saskatchewan"
88,0,785,13,684,"01-07-2020","Saskatchewan"
80,-8,795,14,701,"02-07-2020","Saskatchewan"
71,-9,796,14,711,"03-07-2020","Saskatchewan"
71,0,796,14,711,"04-07-2020","Saskatchewan"
71,0,796,14,711,"05-07-2020","Saskatchewan"
59,-12,805,14,732,"06-07-2020","Saskatchewan"
54,-5,806,15,737,"07-07-2020","Saskatchewan"
47,-7,808,15,746,"08-07-2020","Saskatchewan"
48,1,813,15,750,"09-07-2020","Saskatchewan"
43,-5,815,15,757,"10-07-2020","Saskatchewan"
44,1,816,15,757,"11-07-2020","Saskatchewan"
64,20,836,15,757,"12-07-2020","Saskatchewan"
86,22,867,15,766,"13-07-2020","Saskatchewan"
72,-14,872,15,785,"14-07-2020","Saskatchewan"
71,-1,877,15,791,"15-07-2020","Saskatchewan"
110,39,919,15,794,"16-07-2020","Saskatchewan"
124,14,932,15,793,"17-07-2020","Saskatchewan"
130,6,938,15,793,"18-07-2020","Saskatchewan"
129,-1,943,15,799,"19-07-2020","Saskatchewan"
145,16,962,15,802,"20-07-2020","Saskatchewan"
142,-3,970,15,813,"21-07-2020","Saskatchewan"
190,48,1030,15,825,"22-07-2020","Saskatchewan"
218,28,1072,16,838,"23-07-2020","Saskatchewan"
235,17,1099,16,848,"24-07-2020","Saskatchewan"
258,23,1136,16,862,"25-07-2020","Saskatchewan"
289,31,1178,16,873,"26-07-2020","Saskatchewan"
306,17,1208,16,886,"27-07-2020","Saskatchewan"
293,-13,1217,17,907,"28-07-2020","Saskatchewan"
321,28,1267,17,929,"29-07-2020","Saskatchewan"
303,-18,1305,18,984,"30-07-2020","Saskatchewan"
293,-10,1319,18,1008,"31-07-2020","Saskatchewan"
262,-31,1334,18,1054,"01-08-2020","Saskatchewan"
254,-8,1342,18,1070,"02-08-2020","Saskatchewan"
252,-2,1359,18,1089,"03-08-2020","Saskatchewan"
253,1,1368,18,1097,"04-08-2020","Saskatchewan"
225,-28,1376,18,1133,"05-08-2020","Saskatchewan"
204,-21,1387,19,1164,"06-08-2020","Saskatchewan"
166,-38,1407,20,1221,"07-08-2020","Saskatchewan"
165,-1,1430,20,1245,"08-08-2020","Saskatchewan"
167,2,1444,20,1257,"09-08-2020","Saskatchewan"
163,-4,1448,20,1265,"10-08-2020","Saskatchewan"
163,0,1477,20,1294,"11-08-2020","Saskatchewan"
148,-15,1482,20,1314,"12-08-2020","Saskatchewan"
164,16,1509,20,1325,"13-08-2020","Saskatchewan"
172,8,1539,20,1347,"14-08-2020","Saskatchewan"
187,15,1564,21,1356,"15-08-2020","Saskatchewan"
192,5,1579,22,1365,"16-08-2020","Saskatchewan"
171,-21,1580,22,1387,"17-08-2020","Saskatchewan"
156,-15,1581,22,1403,"18-08-2020","Saskatchewan"
153,-3,1585,22,1410,"19-08-2020","Saskatchewan"
148,-5,1589,22,1419,"20-08-2020","Saskatchewan"
133,-15,1594,22,1439,"21-08-2020","Saskatchewan"
116,-17,1596,22,1458,"22-08-2020","Saskatchewan"
104,-12,1598,22,1472,"23-08-2020","Saskatchewan"
97,-7,1601,22,1482,"24-08-2020","Saskatchewan"
88,-9,1601,23,1490,"25-08-2020","Saskatchewan"
60,-28,1604,24,1520,"26-08-2020","Saskatchewan"
58,-2,1609,24,1527,"27-08-2020","Saskatchewan"
44,-14,1611,24,1543,"28-08-2020","Saskatchewan"
43,-1,1615,24,1548,"29-08-2020","Saskatchewan"
42,-1,1615,24,1549,"30-08-2020","Saskatchewan"
34,-8,1619,24,1561,"31-08-2020","Saskatchewan"
31,-3,1622,24,1567,"01-09-2020","Saskatchewan"
29,-2,1624,24,1571,"02-09-2020","Saskatchewan"
36,7,1634,24,1574,"03-09-2020","Saskatchewan"
36,0,1638,24,1578,"04-09-2020","Saskatchewan"
40,4,1643,24,1579,"05-09-2020","Saskatchewan"
48,8,1651,24,1579,"06-09-2020","Saskatchewan"
58,10,1662,24,1580,"07-09-2020","Saskatchewan"
58,0,1669,24,1587,"08-09-2020","Saskatchewan"
59,1,1670,24,1587,"09-09-2020","Saskatchewan"
58,-1,1675,24,1593,"10-09-2020","Saskatchewan"
66,8,1688,24,1598,"11-09-2020","Saskatchewan"
82,16,1708,24,1602,"12-09-2020","Saskatchewan"
96,14,1723,24,1603,"13-09-2020","Saskatchewan"
103,7,1731,24,1604,"14-09-2020","Saskatchewan"
101,-2,1741,24,1616,"15-09-2020","Saskatchewan"
106,5,1750,24,1620,"16-09-2020","Saskatchewan"
109,3,1757,24,1624,"17-09-2020","Saskatchewan"
113,4,1776,24,1639,"18-09-2020","Saskatchewan"
121,8,1787,24,1642,"19-09-2020","Saskatchewan"
140,19,1807,24,1643,"20-09-2020","Saskatchewan"
145,5,1814,24,1645,"21-09-2020","Saskatchewan"
146,1,1824,24,1654,"22-09-2020","Saskatchewan"
133,-13,1830,24,1673,"23-09-2020","Saskatchewan"
130,-3,1835,24,1681,"24-09-2020","Saskatchewan"
121,-9,1844,24,1699,"25-09-2020","Saskatchewan"
134,13,1863,24,1705,"26-09-2020","Saskatchewan"
144,10,1878,24,1710,"27-09-2020","Saskatchewan"
149,5,1892,24,1719,"28-09-2020","Saskatchewan"
138,-11,1899,24,1737,"29-09-2020","Saskatchewan"
139,1,1913,24,1750,"30-09-2020","Saskatchewan"
144,5,1927,24,1759,"01-10-2020","Saskatchewan"
147,3,1940,24,1769,"02-10-2020","Saskatchewan"
148,1,1954,24,1782,"03-10-2020","Saskatchewan"
153,5,1959,24,1782,"04-10-2020","Saskatchewan"
143,-10,1968,24,1801,"05-10-2020","Saskatchewan"
139,-4,1984,24,1821,"06-10-2020","Saskatchewan"
138,-1,1994,24,1832,"07-10-2020","Saskatchewan"
143,5,2012,24,1845,"08-10-2020","Saskatchewan"
139,-4,2034,24,1871,"09-10-2020","Saskatchewan"
161,22,2068,24,1883,"10-10-2020","Saskatchewan"
179,18,2092,25,1888,"11-10-2020","Saskatchewan"
215,36,2140,25,1900,"12-10-2020","Saskatchewan"
238,23,2174,25,1911,"13-10-2020","Saskatchewan"
254,16,2199,25,1920,"14-10-2020","Saskatchewan"
269,15,2230,25,1936,"15-10-2020","Saskatchewan"
299,30,2270,25,1946,"16-10-2020","Saskatchewan"
325,26,2305,25,1955,"17-10-2020","Saskatchewan"
341,16,2329,25,1963,"18-10-2020","Saskatchewan"
397,56,2395,25,1973,"19-10-2020","Saskatchewan"
427,30,2439,25,1987,"20-10-2020","Saskatchewan"
469,42,2496,25,2002,"21-10-2020","Saskatchewan"
509,40,2558,25,2024,"22-10-2020","Saskatchewan"
511,2,2591,25,2055,"23-10-2020","Saskatchewan"
574,63,2669,25,2070,"24-10-2020","Saskatchewan"
619,45,2729,25,2085,"25-10-2020","Saskatchewan"
650,31,2783,25,2108,"26-10-2020","Saskatchewan"
652,2,2841,25,2164,"27-10-2020","Saskatchewan"
666,14,2908,25,2217,"28-10-2020","Saskatchewan"
707,41,2990,25,2258,"29-10-2020","Saskatchewan"
742,35,3066,25,2299,"30-10-2020","Saskatchewan"
739,-3,3144,25,2380,"31-10-2020","Saskatchewan"
798,59,3218,25,2395,"01-11-2020","Saskatchewan"
857,59,3291,25,2409,"02-11-2020","Saskatchewan"
840,-17,3371,25,2506,"03-11-2020","Saskatchewan"
798,-42,3407,25,2584,"04-11-2020","Saskatchewan"
877,79,3536,25,2634,"05-11-2020","Saskatchewan"
910,33,3622,25,2687,"06-11-2020","Saskatchewan"
985,75,3738,27,2726,"07-11-2020","Saskatchewan"
1122,137,3897,28,2747,"08-11-2020","Saskatchewan"
1290,168,4088,29,2769,"09-11-2020","Saskatchewan"
1306,16,4215,29,2880,"10-11-2020","Saskatchewan"
1364,58,4327,29,2934,"11-11-2020","Saskatchewan"
1455,91,4433,29,2949,"12-11-2020","Saskatchewan"
1428,-27,4514,29,3057,"13-11-2020","Saskatchewan"
1690,262,4819,29,3100,"14-11-2020","Saskatchewan"
1806,116,5000,31,3163,"15-11-2020","Saskatchewan"
1927,121,5181,31,3223,"16-11-2020","Saskatchewan"
2054,127,5421,31,3336,"17-11-2020","Saskatchewan"
2098,44,5552,32,3422,"18-11-2020","Saskatchewan"
2065,-33,5650,32,3553,"19-11-2020","Saskatchewan"
2138,73,5797,33,3626,"20-11-2020","Saskatchewan"
2536,398,6236,33,3667,"21-11-2020","Saskatchewan"
2683,147,6473,33,3757,"22-11-2020","Saskatchewan"
2864,181,6708,37,3807,"23-11-2020","Saskatchewan"
2929,65,6885,37,3919,"24-11-2020","Saskatchewan"
3015,86,7050,37,3998,"25-11-2020","Saskatchewan"
3148,133,7364,40,4176,"26-11-2020","Saskatchewan"
3264,116,7692,44,4384,"27-11-2020","Saskatchewan"
3322,58,7888,45,4521,"28-11-2020","Saskatchewan"
3605,283,8239,45,4589,"29-11-2020","Saskatchewan"
3878,273,8563,47,4638,"30-11-2020","Saskatchewan"
3819,-59,8745,51,4875,"01-12-2020","Saskatchewan"
3969,150,8981,53,4959,"02-12-2020","Saskatchewan"
4014,45,9241,54,5173,"03-12-2020","Saskatchewan"
4115,101,9525,54,5356,"04-12-2020","Saskatchewan"
4188,73,9727,55,5484,"05-12-2020","Saskatchewan"
4555,367,10144,59,5530,"06-12-2020","Saskatchewan"
4769,214,10418,60,5589,"07-12-2020","Saskatchewan"
4666,-103,10600,66,5868,"08-12-2020","Saskatchewan"
4709,43,10901,71,6121,"09-12-2020","Saskatchewan"
4683,-26,11224,75,6466,"10-12-2020","Saskatchewan"
4541,-142,11469,75,6853,"11-12-2020","Saskatchewan"
4091,-450,11743,86,7566,"12-12-2020","Saskatchewan"
4180,89,11963,89,7694,"13-12-2020","Saskatchewan"
4373,193,12231,91,7767,"14-12-2020","Saskatchewan"
4197,-176,12425,98,8130,"15-12-2020","Saskatchewan"
4214,17,12595,98,8283,"16-12-2020","Saskatchewan"
3980,-234,12834,105,8749,"17-12-2020","Saskatchewan"
3739,-241,13080,107,9234,"18-12-2020","Saskatchewan"
3765,26,13332,115,9452,"19-12-2020","Saskatchewan"
3883,118,13558,118,9557,"20-12-2020","Saskatchewan"
3993,110,13764,122,9649,"21-12-2020","Saskatchewan"
3949,-44,13946,125,9872,"22-12-2020","Saskatchewan"
3855,-94,14106,130,10121,"23-12-2020","Saskatchewan"
3352,-503,14261,134,10775,"24-12-2020","Saskatchewan"
3352,0,14261,134,10775,"25-12-2020","Saskatchewan"
3354,2,14263,134,10775,"26-12-2020","Saskatchewan"
3401,47,14817,141,11275,"27-12-2020","Saskatchewan"
3402,1,14818,141,11275,"28-12-2020","Saskatchewan"
3193,-209,15024,151,11680,"29-12-2020","Saskatchewan"
2960,-233,15171,154,12057,"30-12-2020","Saskatchewan"
2712,-248,15363,155,12496,"31-12-2020","Saskatchewan"
2713,1,15364,155,12496,"01-01-2021","Saskatchewan"
2716,3,15849,158,12975,"02-01-2021","Saskatchewan"
2845,129,16087,158,13084,"03-01-2021","Saskatchewan"
3034,189,16374,160,13180,"04-01-2021","Saskatchewan"
3065,31,16528,165,13298,"05-01-2021","Saskatchewan"
2894,-171,16805,174,13737,"06-01-2021","Saskatchewan"
2950,56,17141,177,14014,"07-01-2021","Saskatchewan"
3056,106,17477,184,14237,"08-01-2021","Saskatchewan"
3192,136,17808,190,14426,"09-01-2021","Saskatchewan"
3193,1,17809,190,14426,"10-01-2021","Saskatchewan"
3743,550,18529,198,14588,"11-01-2021","Saskatchewan"
3760,17,18777,203,14814,"12-01-2021","Saskatchewan"
3756,-4,19024,205,15063,"13-01-2021","Saskatchewan"
3868,112,19337,205,15264,"14-01-2021","Saskatchewan"
4015,147,19719,209,15495,"15-01-2021","Saskatchewan"
4049,34,19990,211,15730,"16-01-2021","Saskatchewan"
4129,80,20279,214,15936,"17-01-2021","Saskatchewan"
4273,144,20569,218,16078,"18-01-2021","Saskatchewan"
4166,-107,20878,222,16490,"19-01-2021","Saskatchewan"
3702,-464,21112,226,17184,"20-01-2021","Saskatchewan"
0,0,0,0,0,"25-01-2020","Yukon"
0,0,0,0,0,"26-01-2020","Yukon"
0,0,0,0,0,"27-01-2020","Yukon"
0,0,0,0,0,"28-01-2020","Yukon"
0,0,0,0,0,"29-01-2020","Yukon"
0,0,0,0,0,"30-01-2020","Yukon"
0,0,0,0,0,"31-01-2020","Yukon"
0,0,0,0,0,"01-02-2020","Yukon"
0,0,0,0,0,"02-02-2020","Yukon"
0,0,0,0,0,"03-02-2020","Yukon"
0,0,0,0,0,"04-02-2020","Yukon"
0,0,0,0,0,"05-02-2020","Yukon"
0,0,0,0,0,"06-02-2020","Yukon"
0,0,0,0,0,"07-02-2020","Yukon"
0,0,0,0,0,"08-02-2020","Yukon"
0,0,0,0,0,"09-02-2020","Yukon"
0,0,0,0,0,"10-02-2020","Yukon"
0,0,0,0,0,"11-02-2020","Yukon"
0,0,0,0,0,"12-02-2020","Yukon"
0,0,0,0,0,"13-02-2020","Yukon"
0,0,0,0,0,"14-02-2020","Yukon"
0,0,0,0,0,"15-02-2020","Yukon"
0,0,0,0,0,"16-02-2020","Yukon"
0,0,0,0,0,"17-02-2020","Yukon"
0,0,0,0,0,"18-02-2020","Yukon"
0,0,0,0,0,"19-02-2020","Yukon"
0,0,0,0,0,"20-02-2020","Yukon"
0,0,0,0,0,"21-02-2020","Yukon"
0,0,0,0,0,"22-02-2020","Yukon"
0,0,0,0,0,"23-02-2020","Yukon"
0,0,0,0,0,"24-02-2020","Yukon"
0,0,0,0,0,"25-02-2020","Yukon"
0,0,0,0,0,"26-02-2020","Yukon"
0,0,0,0,0,"27-02-2020","Yukon"
0,0,0,0,0,"28-02-2020","Yukon"
0,0,0,0,0,"29-02-2020","Yukon"
0,0,0,0,0,"01-03-2020","Yukon"
0,0,0,0,0,"02-03-2020","Yukon"
0,0,0,0,0,"03-03-2020","Yukon"
0,0,0,0,0,"04-03-2020","Yukon"
0,0,0,0,0,"05-03-2020","Yukon"
0,0,0,0,0,"06-03-2020","Yukon"
0,0,0,0,0,"07-03-2020","Yukon"
0,0,0,0,0,"08-03-2020","Yukon"
0,0,0,0,0,"09-03-2020","Yukon"
0,0,0,0,0,"10-03-2020","Yukon"
0,0,0,0,0,"11-03-2020","Yukon"
0,0,0,0,0,"12-03-2020","Yukon"
0,0,0,0,0,"13-03-2020","Yukon"
0,0,0,0,0,"14-03-2020","Yukon"
0,0,0,0,0,"15-03-2020","Yukon"
0,0,0,0,0,"16-03-2020","Yukon"
0,0,0,0,0,"17-03-2020","Yukon"
0,0,0,0,0,"18-03-2020","Yukon"
0,0,0,0,0,"19-03-2020","Yukon"
0,0,0,0,0,"20-03-2020","Yukon"
0,0,0,0,0,"21-03-2020","Yukon"
2,2,2,0,0,"22-03-2020","Yukon"
2,0,2,0,0,"23-03-2020","Yukon"
2,0,2,0,0,"24-03-2020","Yukon"
3,1,3,0,0,"25-03-2020","Yukon"
3,0,3,0,0,"26-03-2020","Yukon"
4,1,4,0,0,"27-03-2020","Yukon"
4,0,4,0,0,"28-03-2020","Yukon"
4,0,4,0,0,"29-03-2020","Yukon"
5,1,5,0,0,"30-03-2020","Yukon"
5,0,5,0,0,"31-03-2020","Yukon"
3,-2,6,0,3,"01-04-2020","Yukon"
3,0,6,0,3,"02-04-2020","Yukon"
2,-1,6,0,4,"03-04-2020","Yukon"
2,0,6,0,4,"04-04-2020","Yukon"
2,0,6,0,4,"05-04-2020","Yukon"
3,1,7,0,4,"06-04-2020","Yukon"
3,0,7,0,4,"07-04-2020","Yukon"
4,1,8,0,4,"08-04-2020","Yukon"
4,0,8,0,4,"09-04-2020","Yukon"
4,0,8,0,4,"10-04-2020","Yukon"
4,0,8,0,4,"11-04-2020","Yukon"
4,0,8,0,4,"12-04-2020","Yukon"
2,-2,8,0,6,"13-04-2020","Yukon"
2,0,8,0,6,"14-04-2020","Yukon"
2,0,8,0,6,"15-04-2020","Yukon"
2,0,8,0,6,"16-04-2020","Yukon"
2,0,9,0,7,"17-04-2020","Yukon"
1,-1,9,0,8,"18-04-2020","Yukon"
1,0,9,0,8,"19-04-2020","Yukon"
3,2,11,0,8,"20-04-2020","Yukon"
3,0,11,0,8,"21-04-2020","Yukon"
3,0,11,0,8,"22-04-2020","Yukon"
3,0,11,0,8,"23-04-2020","Yukon"
3,0,11,0,8,"24-04-2020","Yukon"
3,0,11,0,8,"25-04-2020","Yukon"
3,0,11,0,8,"26-04-2020","Yukon"
3,0,11,0,8,"27-04-2020","Yukon"
3,0,11,0,8,"28-04-2020","Yukon"
3,0,11,0,8,"29-04-2020","Yukon"
2,-1,11,0,9,"30-04-2020","Yukon"
0,-2,11,0,11,"01-05-2020","Yukon"
0,0,11,0,11,"02-05-2020","Yukon"
0,0,11,0,11,"03-05-2020","Yukon"
0,0,11,0,11,"04-05-2020","Yukon"
0,0,11,0,11,"05-05-2020","Yukon"
0,0,11,0,11,"06-05-2020","Yukon"
0,0,11,0,11,"07-05-2020","Yukon"
0,0,11,0,11,"08-05-2020","Yukon"
0,0,11,0,11,"09-05-2020","Yukon"
0,0,11,0,11,"10-05-2020","Yukon"
0,0,11,0,11,"11-05-2020","Yukon"
0,0,11,0,11,"12-05-2020","Yukon"
0,0,11,0,11,"13-05-2020","Yukon"
0,0,11,0,11,"14-05-2020","Yukon"
0,0,11,0,11,"15-05-2020","Yukon"
0,0,11,0,11,"16-05-2020","Yukon"
0,0,11,0,11,"17-05-2020","Yukon"
0,0,11,0,11,"18-05-2020","Yukon"
0,0,11,0,11,"19-05-2020","Yukon"
0,0,11,0,11,"20-05-2020","Yukon"
0,0,11,0,11,"21-05-2020","Yukon"
0,0,11,0,11,"22-05-2020","Yukon"
0,0,11,0,11,"23-05-2020","Yukon"
0,0,11,0,11,"24-05-2020","Yukon"
0,0,11,0,11,"25-05-2020","Yukon"
0,0,11,0,11,"26-05-2020","Yukon"
0,0,11,0,11,"27-05-2020","Yukon"
0,0,11,0,11,"28-05-2020","Yukon"
0,0,11,0,11,"29-05-2020","Yukon"
0,0,11,0,11,"30-05-2020","Yukon"
0,0,11,0,11,"31-05-2020","Yukon"
0,0,11,0,11,"01-06-2020","Yukon"
0,0,11,0,11,"02-06-2020","Yukon"
0,0,11,0,11,"03-06-2020","Yukon"
0,0,11,0,11,"04-06-2020","Yukon"
0,0,11,0,11,"05-06-2020","Yukon"
0,0,11,0,11,"06-06-2020","Yukon"
0,0,11,0,11,"07-06-2020","Yukon"
0,0,11,0,11,"08-06-2020","Yukon"
0,0,11,0,11,"09-06-2020","Yukon"
0,0,11,0,11,"10-06-2020","Yukon"
0,0,11,0,11,"11-06-2020","Yukon"
0,0,11,0,11,"12-06-2020","Yukon"
0,0,11,0,11,"13-06-2020","Yukon"
0,0,11,0,11,"14-06-2020","Yukon"
0,0,11,0,11,"15-06-2020","Yukon"
0,0,11,0,11,"16-06-2020","Yukon"
0,0,11,0,11,"17-06-2020","Yukon"
0,0,11,0,11,"18-06-2020","Yukon"
0,0,11,0,11,"19-06-2020","Yukon"
0,0,11,0,11,"20-06-2020","Yukon"
0,0,11,0,11,"21-06-2020","Yukon"
0,0,11,0,11,"22-06-2020","Yukon"
0,0,11,0,11,"23-06-2020","Yukon"
0,0,11,0,11,"24-06-2020","Yukon"
0,0,11,0,11,"25-06-2020","Yukon"
0,0,11,0,11,"26-06-2020","Yukon"
0,0,11,0,11,"27-06-2020","Yukon"
0,0,11,0,11,"28-06-2020","Yukon"
0,0,11,0,11,"29-06-2020","Yukon"
0,0,11,0,11,"30-06-2020","Yukon"
0,0,11,0,11,"01-07-2020","Yukon"
0,0,11,0,11,"02-07-2020","Yukon"
0,0,11,0,11,"03-07-2020","Yukon"
0,0,11,0,11,"04-07-2020","Yukon"
0,0,11,0,11,"05-07-2020","Yukon"
0,0,11,0,11,"06-07-2020","Yukon"
0,0,11,0,11,"07-07-2020","Yukon"
0,0,11,0,11,"08-07-2020","Yukon"
0,0,11,0,11,"09-07-2020","Yukon"
0,0,11,0,11,"10-07-2020","Yukon"
0,0,11,0,11,"11-07-2020","Yukon"
0,0,11,0,11,"12-07-2020","Yukon"
0,0,11,0,11,"13-07-2020","Yukon"
0,0,11,0,11,"14-07-2020","Yukon"
0,0,11,0,11,"15-07-2020","Yukon"
0,0,11,0,11,"16-07-2020","Yukon"
2,2,13,0,11,"17-07-2020","Yukon"
2,0,13,0,11,"18-07-2020","Yukon"
2,0,13,0,11,"19-07-2020","Yukon"
2,0,13,0,11,"20-07-2020","Yukon"
2,0,13,0,11,"21-07-2020","Yukon"
2,0,13,0,11,"22-07-2020","Yukon"
2,0,13,0,11,"23-07-2020","Yukon"
3,1,14,0,11,"24-07-2020","Yukon"
3,0,14,0,11,"25-07-2020","Yukon"
3,0,14,0,11,"26-07-2020","Yukon"
3,0,14,0,11,"27-07-2020","Yukon"
3,0,14,0,11,"28-07-2020","Yukon"
3,0,14,0,11,"29-07-2020","Yukon"
3,0,14,0,11,"30-07-2020","Yukon"
3,0,14,0,11,"31-07-2020","Yukon"
3,0,14,0,11,"01-08-2020","Yukon"
3,0,14,0,11,"02-08-2020","Yukon"
3,0,14,0,11,"03-08-2020","Yukon"
3,0,14,0,11,"04-08-2020","Yukon"
3,0,14,0,11,"05-08-2020","Yukon"
1,-2,14,0,13,"06-08-2020","Yukon"
2,1,15,0,13,"07-08-2020","Yukon"
2,0,15,0,13,"08-08-2020","Yukon"
2,0,15,0,13,"09-08-2020","Yukon"
2,0,15,0,13,"10-08-2020","Yukon"
2,0,15,0,13,"11-08-2020","Yukon"
2,0,15,0,13,"12-08-2020","Yukon"
1,-1,15,0,14,"13-08-2020","Yukon"
1,0,15,0,14,"14-08-2020","Yukon"
1,0,15,0,14,"15-08-2020","Yukon"
1,0,15,0,14,"16-08-2020","Yukon"
1,0,15,0,14,"17-08-2020","Yukon"
0,-1,15,0,15,"18-08-2020","Yukon"
0,0,15,0,15,"19-08-2020","Yukon"
0,0,15,0,15,"20-08-2020","Yukon"
0,0,15,0,15,"21-08-2020","Yukon"
0,0,15,0,15,"22-08-2020","Yukon"
0,0,15,0,15,"23-08-2020","Yukon"
0,0,15,0,15,"24-08-2020","Yukon"
0,0,15,0,15,"25-08-2020","Yukon"
0,0,15,0,15,"26-08-2020","Yukon"
0,0,15,0,15,"27-08-2020","Yukon"
0,0,15,0,15,"28-08-2020","Yukon"
0,0,15,0,15,"29-08-2020","Yukon"
0,0,15,0,15,"30-08-2020","Yukon"
0,0,15,0,15,"31-08-2020","Yukon"
0,0,15,0,15,"01-09-2020","Yukon"
0,0,15,0,15,"02-09-2020","Yukon"
0,0,15,0,15,"03-09-2020","Yukon"
0,0,15,0,15,"04-09-2020","Yukon"
0,0,15,0,15,"05-09-2020","Yukon"
0,0,15,0,15,"06-09-2020","Yukon"
0,0,15,0,15,"07-09-2020","Yukon"
0,0,15,0,15,"08-09-2020","Yukon"
0,0,15,0,15,"09-09-2020","Yukon"
0,0,15,0,15,"10-09-2020","Yukon"
0,0,15,0,15,"11-09-2020","Yukon"
0,0,15,0,15,"12-09-2020","Yukon"
0,0,15,0,15,"13-09-2020","Yukon"
0,0,15,0,15,"14-09-2020","Yukon"
0,0,15,0,15,"15-09-2020","Yukon"
0,0,15,0,15,"16-09-2020","Yukon"
0,0,15,0,15,"17-09-2020","Yukon"
0,0,15,0,15,"18-09-2020","Yukon"
0,0,15,0,15,"19-09-2020","Yukon"
0,0,15,0,15,"20-09-2020","Yukon"
0,0,15,0,15,"21-09-2020","Yukon"
0,0,15,0,15,"22-09-2020","Yukon"
0,0,15,0,15,"23-09-2020","Yukon"
0,0,15,0,15,"24-09-2020","Yukon"
0,0,15,0,15,"25-09-2020","Yukon"
0,0,15,0,15,"26-09-2020","Yukon"
0,0,15,0,15,"27-09-2020","Yukon"
0,0,15,0,15,"28-09-2020","Yukon"
0,0,15,0,15,"29-09-2020","Yukon"
0,0,15,0,15,"30-09-2020","Yukon"
0,0,15,0,15,"01-10-2020","Yukon"
0,0,15,0,15,"02-10-2020","Yukon"
0,0,15,0,15,"03-10-2020","Yukon"
0,0,15,0,15,"04-10-2020","Yukon"
0,0,15,0,15,"05-10-2020","Yukon"
0,0,15,0,15,"06-10-2020","Yukon"
0,0,15,0,15,"07-10-2020","Yukon"
0,0,15,0,15,"08-10-2020","Yukon"
0,0,15,0,15,"09-10-2020","Yukon"
0,0,15,0,15,"10-10-2020","Yukon"
0,0,15,0,15,"11-10-2020","Yukon"
0,0,15,0,15,"12-10-2020","Yukon"
0,0,15,0,15,"13-10-2020","Yukon"
